DISTRICT,INCLOCATION_X,LATITUDE_X,LONGITUDE_X,CPD_NEIGHBORHOOD,SNA_NEIGHBORHOOD,OID,RMS_NO,VICCOUNT,CITYSTATEZIP,RACE,SEX,AGE,TYPE,DATEOCCURRED,MONTHOCCURED,TIMEOCCURED,HROCCURED,DAYOCCURRED,RMSDUP,DATETIME,DSTFULL,ZIP,COMMUNITY_COUNCIL_NEIGHBORHOOD
5,65XX OAK KNOLL DR,39.209694364732,-84.5319004634458,COLLEGE HILL,COLLEGE HILL,2105,139003477,1,"CINC, OH 45224",BLACK,MALE,26,NONFATAL,02/09/2013 12:00:00 PM,FEB,233000,23,SAT,139003477,02/09/2013 11:30:00 PM,DISTRICT 5,45224,COLLEGE HILL
3,16XX DENHAM ST,39.1350141686049,-84.5468924334612,NORTH FAIRMOUNT,NORTH FAIRMOUNT,2103,139003388,1,"CINC, OH 45205",BLACK,MALE,28,NONFATAL,02/08/2013 12:00:00 PM,FEB,154500,15,FRI,139003388,02/08/2013 03:45:00 PM,DISTRICT 3,45225,NORTH FAIRMOUNT
2,49XX MATHIS ST,39.1606274072746,-84.3915853695686,MADISONVILLE,MADISONVILLE,2101,139003259,1,"CINCINNATI, OH 45227",BLACK,MALE,49,FATAL,02/07/2013 12:00:00 PM,FEB,222800,22,THU,139003259,02/07/2013 10:28:00 PM,DISTRICT 2,45227,MADISONVILLE
4,23XX AUBURN AV,39.1233100828848,-84.5078148108139,MT AUBURN,MT. AUBURN,2102,139003323,1,"CINC, OH 45219",BLACK,MALE,25,NONFATAL,02/07/2013 12:00:00 PM,FEB,031600,3,THU,139003323,02/07/2013 03:16:00 AM,DISTRICT 4,45219,MOUNT AUBURN
3,36XX MCHENRY AV,39.1497979667957,-84.5629983949563,EAST WESTWOOD,EAST WESTWOOD,2100,139003093,1,"CINC, OH 45225",BLACK,MALE,33,NONFATAL,02/05/2013 12:00:00 PM,FEB,162000,16,TUE,139003093,02/05/2013 04:20:00 PM,DISTRICT 3,45225,EAST WESTWOOD
3,10XX UNDERWOOD PL,39.1097693322783,-84.5585300858637,EAST PRICE HILL,EAST PRICE HILL,2099,139002958,1,"CINC, OH 45205",BLACK,MALE,33,NONFATAL,02/04/2013 12:00:00 PM,FEB,194000,19,MON,139002958,02/04/2013 07:40:00 PM,DISTRICT 3,45204,EAST PRICE HILL
2,43XX KELLOGG AV,39.0999434175148,-84.4312454461234,EAST END,LINWOOD,2098,139002861,4,"CINC, OH 45239",BLACK,FEMALE,21,NONFATAL,02/02/2013 12:00:00 PM,FEB,015000,1,SAT,139002861,02/02/2013 01:50:00 AM,DISTRICT 2,45226,EAST END
2,43XX KELLOGG AV,39.1016434175148,-84.4310954461234,EAST END,LINWOOD,2097,139002861,4,"CINC, OH 45205",BLACK,FEMALE,20,NONFATAL,02/02/2013 12:00:00 PM,FEB,015000,1,SAT,139002861,02/02/2013 01:50:00 AM,DISTRICT 2,45226,EAST END
2,43XX KELLOGG AV,39.1005634175148,-84.4315154461234,EAST END,LINWOOD,2096,139002861,4,"CINC, OH 45225",BLACK,FEMALE,20,NONFATAL,02/02/2013 12:00:00 PM,FEB,015000,1,SAT,139002861,02/02/2013 01:50:00 AM,DISTRICT 2,45226,EAST END
2,43XX KELLOGG AV,39.1014334175148,-84.4311854461234,EAST END,LINWOOD,2095,139002861,4,"CINC, OH 45204",BLACK,MALE,23,NONFATAL,02/02/2013 12:00:00 PM,FEB,015000,1,SAT,139002861,02/02/2013 01:50:00 AM,DISTRICT 2,45226,EAST END
4,29XX GILBERT AV,39.1315922879569,-84.4887338272425,WALNUT HILLS,WALNUT HILLS,2094,139002721,1,"CINC, OH 45207",BLACK,MALE,32,NONFATAL,01/31/2013 12:00:00 PM,JAN,203500,20,THU,139002721,01/31/2013 08:35:00 PM,DISTRICT 4,45206,WALNUT HILLS
4,9XX BURTON AV,39.150543686578,-84.4853619070423,NORTH AVONDALE,AVONDALE,2093,139002602,1,"CINC, OH 45207",BLACK,MALE,19,FATAL,01/30/2013 12:00:00 PM,JAN,182800,18,WED,139002602,01/30/2013 06:28:00 PM,DISTRICT 4,45229,AVONDALE - NORTH AVONDALE
2,35XX MONTGOMERY AV,39.1433288487277,-84.4704273789892,EVANSTON,EVANSTON,2092,139002747,1,"CINC, OH 45206",BLACK,MALE,29,NONFATAL,01/29/2013 12:00:00 PM,JAN,195800,19,TUE,139002747,01/29/2013 07:58:00 PM,DISTRICT 2,45207,EVANSTON
2,32XX GILBERT AV,39.1382630308639,-84.4752073412523,EVANSTON,EVANSTON,2091,139002304,1,"CINCINNATI, OH 45207",BLACK,MALE,16,FATAL,01/28/2013 12:00:00 PM,JAN,190700,19,MON,139002304,01/28/2013 07:07:00 PM,DISTRICT 2,45207,EVANSTON
3,16XX WESTWOOD AV,39.1252658745351,-84.5502309580177,SOUTH FAIRMOUNT,SOUTH FAIRMOUNT,2090,139002100,1,"FLORENCE, KY 41042",BLACK,MALE,17,NONFATAL,01/26/2013 12:00:00 PM,JAN,185000,18,SAT,139002100,01/26/2013 06:50:00 PM,DISTRICT 3,45214,SOUTH FAIRMOUNT
1,17XX JOHN ST,39.1158271989943,-84.5249229813132,WEST END,WEST END,2089,139002149,1,"CINC, OH 45206",BLACK,MALE,47,NONFATAL,01/26/2013 12:00:00 PM,JAN,232500,23,SAT,139002149,01/26/2013 11:25:00 PM,DISTRICT 1,45214,WEST END
5,58XX PAMELEEN CT,39.2041818842275,-84.5773271235542,MT AIRY,MT. AIRY,2088,139002197,1,"CINC, OH 45231",BLACK,FEMALE,22,NONFATAL,01/26/2013 12:00:00 PM,JAN,040000,4,SAT,139002197,01/26/2013 04:00:00 AM,DISTRICT 5,45239,MOUNT AIRY
2,48XX EBERSOLE AV,39.1599277876295,-84.3950446633283,MADISONVILLE,MADISONVILLE,2087,139002250,1,"CINC, OH 45227",BLACK,MALE,18,NONFATAL,01/25/2013 12:00:00 PM,JAN,200000,20,FRI,139002250,01/25/2013 08:00:00 PM,DISTRICT 2,45227,MADISONVILLE
4,6XX FOREST AV,39.1466029232179,-84.4921758573524,AVONDALE,AVONDALE,2086,139001987,1,"CINC, OH 45237",BLACK,MALE,33,NONFATAL,01/22/2013 12:00:00 PM,JAN,151000,15,TUE,139001987,01/22/2013 03:10:00 PM,DISTRICT 4,45229,AVONDALE
2,33XX SPOKAINE AV,39.1390456527775,-84.4710342923202,EVANSTON,EVANSTON,2085,139001821,1,"VERONA, KY 41092",WHITE,MALE,28,NONFATAL,01/19/2013 12:00:00 PM,JAN,200000,20,SAT,139001821,01/19/2013 08:00:00 PM,DISTRICT 2,45207,EVANSTON
3,14XX MEADER ST,39.1225933213855,-84.5465332798168,SOUTH FAIRMOUNT,EAST PRICE HILL,2084,139001328,1,"CINTI, OH 45205",WHITE,FEMALE,36,FATAL,01/16/2013 12:00:00 PM,JAN,124000,12,WED,139001328,01/16/2013 12:40:00 PM,DISTRICT 3,45214,SOUTH FAIRMOUNT
3,60XX GLENWAY AV,39.1406432931452,-84.6174685816755,WESTWOOD,WESTWOOD,2083,139001076,1,"ADDYSTON, OH 45001",WHITE,MALE,31,NONFATAL,01/15/2013 12:00:00 PM,JAN,001500,0,TUE,139001076,01/15/2013 12:15:00 AM,DISTRICT 3,45211,WESTWOOD
,11XX VINE ST,39.1071060250161,-84.5153573676113,CBD/RIVERFRONT,OVER-THE-RHINE,2082,139001230,1,"CINC, OH 45211",BLACK,MALE,20,NONFATAL,01/15/2013 12:00:00 PM,JAN,124700,12,TUE,139001230,01/15/2013 12:47:00 PM,CENTRAL BUSINESS SECTION,45202,OTR
2,33XX ALAMO AV,39.1637883755849,-84.4245302963683,OAKLEY,OAKLEY,2080,139000852,1,0,BLACK,MALE,24,FATAL,01/13/2013 12:00:00 PM,JAN,130400,13,SUN,139000852,01/13/2013 01:04:00 PM,DISTRICT 2,45209,OAKLEY
3,17XX CARLL ST,39.1351110515687,-84.5535739191218,NORTH FAIRMOUNT,NORTH FAIRMOUNT,2081,139000858,1,"CINC, OH 45225",BLACK,FEMALE,20,NONFATAL,01/13/2013 12:00:00 PM,JAN,212000,21,SUN,139000858,01/13/2013 09:20:00 PM,DISTRICT 3,45225,NORTH FAIRMOUNT
5,11XX W GALBRAITH RD,39.2166081198115,-84.5314382507118,COLLEGE HILL,COLLEGE HILL,2076,139000850,2,"CINC, OH 45239",BLACK,MALE,27,NONFATAL,01/11/2013 12:00:00 PM,JAN,133000,13,FRI,139000850,01/11/2013 01:30:00 PM,DISTRICT 5,45231,COLLEGE HILL
1,9XX YORK ST,39.1163222467073,-84.5301735610346,WEST END,WEST END,2075,139000777,1,"CINC, OH 45240",BLACK,FEMALE,44,NONFATAL,01/11/2013 12:00:00 PM,JAN,001200,0,FRI,139000777,01/11/2013 12:12:00 AM,DISTRICT 1,45214,WEST END
5,11XX W GALBRAITH RD,39.2164181198115,-84.5302082507118,COLLEGE HILL,COLLEGE HILL,2079,139000850,2,"CINC, OH 45231",BLACK,MALE,27,NONFATAL,01/11/2013 12:00:00 PM,JAN,133000,13,FRI,139000850,01/11/2013 01:30:00 PM,DISTRICT 5,45231,
4,25XX PARK AV,39.1254294766491,-84.4863824350104,WALNUT HILLS,WALNUT HILLS,2078,139000849,2,"CINC, OH 45206",BLACK,MALE,23,NONFATAL,01/11/2013 12:00:00 PM,JAN,133000,13,FRI,139000849,01/11/2013 01:30:00 PM,DISTRICT 4,45206,WALNUT HILLS
4,25XX PARK AV,39.1263194766491,-84.4861624350104,WALNUT HILLS,WALNUT HILLS,2077,139000849,2,"CINC, OH 45206",BLACK,MALE,24,FATAL,01/11/2013 12:00:00 PM,JAN,133000,13,FRI,139000849,01/11/2013 01:30:00 PM,DISTRICT 4,45206,WALNUT HILLS
5,62XX CARY ST,39.2061385074007,-84.5505061259791,COLLEGE HILL,COLLEGE HILL,2074,139000666,1,"CINC, OH 45224",WHITE,MALE,29,NONFATAL,01/09/2013 12:00:00 PM,JAN,210200,21,WED,139000666,01/09/2013 09:02:00 PM,DISTRICT 5,45224,COLLEGE HILL
3,35XX MCHENRY AV,39.1502509722179,-84.5682491436586,EAST WESTWOOD,EAST WESTWOOD,2073,139000516,1,"CINC, OH 45225",BLACK,MALE,22,NONFATAL,01/08/2013 12:00:00 PM,JAN,185500,18,TUE,139000516,01/08/2013 06:55:00 PM,DISTRICT 3,45225,EAST WESTWOOD
4,48XX READING RD,39.1753826473757,-84.4676792289801,BOND HILL,BOND HILL,2072,139000630,1,"CINC, OH 45231",BLACK,MALE,21,NONFATAL,01/07/2013 12:00:00 PM,JAN,152500,15,MON,139000630,01/07/2013 03:25:00 PM,DISTRICT 4,45237,BOND HILL
5,27XX HILLVISTA,39.1931450896681,-84.5725115968089,MT AIRY,MT. AIRY,2070,139000147,1,"CINC, OH 45205",BLACK,MALE,21,NONFATAL,01/05/2013 12:00:00 PM,JAN,215800,21,SAT,139000147,01/05/2013 09:58:00 PM,DISTRICT 5,45239,MOUNT AIRY
1,XX E MCMICKEN AV,39.1164675892991,-84.5158472730167,OVER-THE-RHINE,OVER-THE-RHINE,2069,139000216,1,"CINC, OH 45205",BLACK,MALE,28,NONFATAL,01/05/2013 12:00:00 PM,JAN,165500,16,SAT,139000216,01/05/2013 04:55:00 PM,DISTRICT 1,45202,OTR
4,3XX NORTHERN AV,39.1439312891254,-84.5030199295458,AVONDALE,AVONDALE,2071,139000445,1,"CINC, OH 45219",BLACK,MALE,22,NONFATAL,01/05/2013 12:00:00 PM,JAN,153500,15,SAT,139000445,01/05/2013 03:35:00 PM,DISTRICT 4,45229,AVONDALE
3,23XX BALTIMORE AV,39.1492394307409,-84.5620789878577,VILLAGES AT ROLL HILL,EAST WESTWOOD,2068,139000146,1,"CINC, OH 45225",BLACK,MALE,33,NONFATAL,01/05/2013 12:00:00 PM,JAN,142500,14,SAT,139000146,01/05/2013 02:25:00 PM,DISTRICT 3,45225,EAST WESTWOOD
4,29XX MONFORT ST,39.1319517231443,-84.4875137522109,WALNUT HILLS,WALNUT HILLS,2067,139000432,1,"CINC, OH 45206",BLACK,MALE,53,NONFATAL,01/04/2013 12:00:00 PM,JAN,020000,2,FRI,139000432,01/04/2013 02:00:00 AM,DISTRICT 4,45206,WALNUT HILLS
4,22XX VINE ST,39.1213553135394,-84.5157371821394,MT AUBURN,MT. AUBURN,2066,139000271,1,"CINC, OH 45219",BLACK,FEMALE,26,NONFATAL,01/01/2013 12:00:00 PM,JAN,010000,1,TUE,139000271,01/01/2013 01:00:00 AM,DISTRICT 4,45219,MOUNT AUBURN
5,14XX CEDAR AV,39.1989282973355,-84.5441452850586,COLLEGE HILL,COLLEGE HILL,2064,129037706,2,"CINC OIH, 45231",BLACK,MALE,20,NONFATAL,12/31/2012 12:00:00 PM,DEC,230000,23,MON,129037706,12/31/2012 11:00:00 PM,DISTRICT 5,45224,COLLEGE HILL
5,14XX CEDAR AV,39.1989482973355,-84.5432252850586,COLLEGE HILL,COLLEGE HILL,2065,129037706,2,"CINC, OH 45224",BLACK,MALE,18,NONFATAL,12/31/2012 12:00:00 PM,DEC,230000,23,MON,129037706,12/31/2012 11:00:00 PM,DISTRICT 5,45224,COLLEGE HILL
3,18XX CARLL ST,39.1347106529965,-84.5579626909705,NORTH FAIRMOUNT,NORTH FAIRMOUNT,2063,129037457,1,"CINC, OH 45214",BLACK,MALE,35,NONFATAL,12/30/2012 12:00:00 PM,DEC,,N/A,SUN,129037457,12/30/2012 12:00:00 AM,DISTRICT 3,45225,NORTH FAIRMOUNT
1,DX,37.7963483903993,-89.3170436578326,,N/A,2062,129037693,1,"CINC, OH 45224",BLACK,MALE,21,NONFATAL,12/30/2012 12:00:00 PM,DEC,020000,2,SUN,129037693,12/30/2012 02:00:00 AM,DISTRICT 1,45052,
3,6XX NEAVE ST,39.1036127226476,-84.553180040229,LOWER PRICE HILL,LOWER PRICE HILL,2061,129037455,1,"CINC, OH 45204",BLACK,MALE,33,FATAL,12/29/2012 12:00:00 PM,DEC,,N/A,SAT,129037455,12/29/2012 12:00:00 AM,DISTRICT 3,45204,LOWER PRICE HILL
3,30XX PENROSE PL,39.1474434683704,-84.6037513696033,WESTWOOD,WESTWOOD,2060,129037032,2,"CINCINNATI, OH 45214",BLACK,FEMALE,20,FATAL,12/25/2012 12:00:00 PM,DEC,194000,19,TUE,129037032,12/25/2012 07:40:00 PM,DISTRICT 3,45211,WESTWOOD
3,30XX PENROSE PL,39.1479634683704,-84.6028613696033,WESTWOOD,WESTWOOD,2059,129037032,2,"CINCINNATI, OH 45214",WHITE,MALE,26,NONFATAL,12/25/2012 12:00:00 PM,DEC,194000,19,TUE,129037032,12/25/2012 07:40:00 PM,DISTRICT 3,45211,WESTWOOD
3,27XX ROBERT AV,39.1349518647321,-84.5722220627673,WESTWOOD,EAST WESTWOOD,2058,129037031,1,"CINC, OH 45211",BLACK,MALE,25,NONFATAL,12/25/2012 12:00:00 PM,DEC,200000,20,TUE,129037031,12/25/2012 08:00:00 PM,DISTRICT 3,45211,WESTWOOD
3,9XX MANSION AV,39.1097993331397,-84.5667000136794,EAST PRICE HILL,EAST PRICE HILL,2057,129037030,1,"CINC, OH 45224",BLACK,MALE,21,NONFATAL,12/25/2012 12:00:00 PM,DEC,114000,11,TUE,129037030,12/25/2012 11:40:00 AM,DISTRICT 3,45205,EAST PRICE HILL
4,16XX ANITA PL,39.1756079095273,-84.4682823527453,BOND HILL,BOND HILL,2056,129037170,1,"LOCKLAND, OH 45215",WHITE,MALE,35,NONFATAL,12/22/2012 12:00:00 PM,DEC,174500,17,SAT,129037170,12/22/2012 05:45:00 PM,DISTRICT 4,45237,BOND HILL
5,30XX COLERAIN AV,39.13805810597,-84.5378561071179,CAMP WASHINGTON,CAMP WASHINGTON,2055,129036958,1,"CINC, OH 45239",BLACK,MALE,36,NONFATAL,12/21/2012 12:00:00 PM,DEC,034500,3,FRI,129036958,12/21/2012 03:45:00 AM,DISTRICT 5,45225,CAMP WASHINGTON
3,19XX WESTWOOD NORTHERN BV,39.1438104131187,-84.5597595926453,ENGLISH WOODS,MILLVALE,2054,129036924,1,"CINC, OH 45240",BLACK,MALE,27,NONFATAL,12/20/2012 12:00:00 PM,DEC,202000,20,THU,129036924,12/20/2012 08:20:00 PM,DISTRICT 3,45225,ENGLISH WOODS
4,PADDOCK RD / TENESSEE,39.1679240273716,-84.4785449107571,BOND HILL,BOND HILL,2053,129036756,1,"CINC, OH 45215",BLACK,MALE,22,NONFATAL,12/19/2012 12:00:00 PM,DEC,001800,0,WED,129036756,12/19/2012 12:18:00 AM,DISTRICT 4,45229,PADDOCK HILLS
5,48XX WINNESTE AV,39.1804431801324,-84.5096898448325,WINTON HILLS,WINTON HILLS,2052,129036646,1,"CINC, OH 45232",BLACK,MALE,22,NONFATAL,12/18/2012 12:00:00 PM,DEC,155000,15,TUE,129036646,12/18/2012 03:50:00 PM,DISTRICT 5,45232,WINTON HILLS
5,27XX W NORTH BEND RD,39.1885835043214,-84.5763653207125,MT AIRY,MT. AIRY,2050,129036517,1,"CINC, OH 45239",BLACK,MALE,38,NONFATAL,12/17/2012 12:00:00 PM,DEC,230000,23,MON,129036517,12/17/2012 11:00:00 PM,DISTRICT 5,45239,MOUNT AIRY
3,12XX WESSELS AV,39.1135291641465,-84.5714159098691,EAST PRICE HILL,EAST PRICE HILL,2051,129036780,3,"CINCINNATI, OH 45205",BLACK,MALE,31,NONFATAL,12/17/2012 12:00:00 PM,DEC,231000,23,MON,129036780,12/17/2012 11:10:00 PM,DISTRICT 3,45205,EAST PRICE HILL
3,12XX WESSELS AV,39.1142191641465,-84.5714759098691,EAST PRICE HILL,EAST PRICE HILL,2048,129036780,3,,BLACK,MALE,16,FATAL,12/17/2012 12:00:00 PM,DEC,231000,23,MON,129036780,12/17/2012 11:10:00 PM,DISTRICT 3,45205,EAST PRICE HILL
3,12XX WESSELS AV,39.1141591641465,-84.5717759098691,EAST PRICE HILL,EAST PRICE HILL,2049,129036780,3,"CINCINNATI, OH 45205",WHITE,FEMALE,56,NONFATAL,12/17/2012 12:00:00 PM,DEC,231000,23,MON,129036780,12/17/2012 11:10:00 PM,DISTRICT 3,45205,EAST PRICE HILL
1,9XX DAYTON ST,39.1189856677562,-84.5301615530845,WEST END,WEST END,2046,129035693,1,"CINTI, OH 45248",BLACK,MALE,28,NONFATAL,12/12/2012 12:00:00 PM,DEC,213000,21,WED,129035693,12/12/2012 09:30:00 PM,DISTRICT 1,45214,WEST END
4,77XX READING RD,39.2011024347947,-84.4558187986223,ROSELAWN,ROSELAWN,2047,129036254,1,"CINC, OH 45214",BLACK,MALE,17,NONFATAL,12/12/2012 12:00:00 PM,DEC,213000,21,WED,129036254,12/12/2012 09:30:00 PM,DISTRICT 4,45237,ROSELAWN
3,15XX QUEEN CITY AV,39.1267827543053,-84.5472821840524,SOUTH FAIRMOUNT,SOUTH FAIRMOUNT,2045,129035599,1,"CINC, OH 45214",WHITE,MALE,50,NONFATAL,12/09/2012 12:00:00 PM,DEC,204100,20,SUN,129035599,12/09/2012 08:41:00 PM,DISTRICT 3,45214,SOUTH FAIRMOUNT
4,71XX READING RD,39.1901440332249,-84.4615475012339,ROSELAWN,ROSELAWN,2044,129036043,1,"CINC, OH 45213",BLACK,MALE,18,NONFATAL,12/09/2012 12:00:00 PM,DEC,040000,4,SUN,129036043,12/09/2012 04:00:00 AM,DISTRICT 4,45237,ROSELAWN
4,30XX GILBERT AV,39.1364666720814,-84.4838621579869,WALNUT HILLS,WALNUT HILLS,2043,129035597,1,0,BLACK,FEMALE,16,FATAL,12/09/2012 12:00:00 PM,DEC,011500,1,SUN,129035597,12/09/2012 01:15:00 AM,DISTRICT 4,45206,WALNUT HILLS
4,71XX READING RD,39.1899640332249,-84.4628275012339,ROSELAWN,ROSELAWN,2042,129036041,1,"CINC, OH 45215",BLACK,MALE,16,NONFATAL,12/09/2012 12:00:00 PM,DEC,044100,4,SUN,129036041,12/09/2012 04:41:00 AM,DISTRICT 4,45237,ROSELAWN
4,15XX SUMMIT RD,39.2022578837505,-84.464366536965,ROSELAWN,ROSELAWN,2041,129036037,1,"CINC, OH 45237",BLACK,MALE,26,NONFATAL,12/08/2012 12:00:00 PM,DEC,005800,0,SAT,129036037,12/08/2012 12:58:00 AM,DISTRICT 4,45237,
1,16XX RACE ST,39.1134781222822,-84.5169712805378,OVER-THE-RHINE,OVER-THE-RHINE,2040,129035266,1,"CINC, OH 45224",BLACK,MALE,33,NONFATAL,12/04/2012 12:00:00 PM,DEC,150600,15,TUE,129035266,12/04/2012 03:06:00 PM,DISTRICT 1,45202,OTR
5,22XX VINE ST,39.1226919738198,-84.5155319305704,CUF,CUF,2039,129034946,1,"DAYTON, KY 41074",WHITE,MALE,36,NONFATAL,11/30/2012 12:00:00 PM,NOV,180000,18,FRI,129034946,11/30/2012 06:00:00 PM,DISTRICT 5,45219,CUF
5,17XX CASEY DR,39.1788358589554,-84.5473161172312,NORTHSIDE,COLLEGE HILL,2038,129034577,1,"CINC, OH 45233",BLACK,MALE,26,NONFATAL,11/27/2012 12:00:00 PM,NOV,171400,17,TUE,129034577,11/27/2012 05:14:00 PM,DISTRICT 5,45223,NORTHSIDE
5,42XX CARLIN ST,39.1684599804283,-84.5523942707929,NORTHSIDE,NORTHSIDE,2037,129034537,1,"HAMILTON, OH 45011",BLACK,MALE,20,NONFATAL,11/27/2012 12:00:00 PM,NOV,125400,12,TUE,129034537,11/27/2012 12:54:00 PM,DISTRICT 5,45223,NORTHSIDE
1,19XX CENTRAL AV,39.1197707986264,-84.5250156733713,WEST END,WEST END,2036,129034199,1,"CINC, OH 45239",BLACK,MALE,40,NONFATAL,11/25/2012 12:00:00 PM,NOV,040300,4,SUN,129034199,11/25/2012 04:03:00 AM,DISTRICT 1,45214,WEST END
4,5XX MAPLE AV,39.1431510604847,-84.4968440858243,AVONDALE,AVONDALE,2035,129034709,1,"CINC, OH 45229",BLACK,MALE,41,NONFATAL,11/25/2012 12:00:00 PM,NOV,110800,11,SUN,129034709,11/25/2012 11:08:00 AM,DISTRICT 4,45229,AVONDALE
4,34XX HARVEY AV,39.1438022552118,-84.4986513503486,AVONDALE,AVONDALE,2034,129034662,1,"CINC, OH 45229",BLACK,MALE,21,NONFATAL,11/24/2012 12:00:00 PM,NOV,214500,21,SAT,129034662,11/24/2012 09:45:00 PM,DISTRICT 4,45229,AVONDALE
4,10XX BURTON AV,39.1484023852858,-84.4820113848089,NORTH AVONDALE,AVONDALE,2032,139001389,1,"CINCOH, 45225",BLACK,MALE,19,FATAL,11/21/2012 12:00:00 PM,NOV,174300,17,WED,139001389,11/21/2012 05:43:00 PM,DISTRICT 4,45229,AVONDALE - NORTH AVONDALE
4,16XX SYCAMORE ST,39.1136717443784,-84.5116161514966,MT AUBURN,OVER-THE-RHINE,2031,129034546,1,"CINC, OH 45219",BLACK,MALE,19,NONFATAL,11/21/2012 12:00:00 PM,NOV,123000,12,WED,129034546,11/21/2012 12:30:00 PM,DISTRICT 4,45202,MOUNT AUBURN
,8XX MAIN ST,39.1055098366772,-84.5100734116899,CBD/RIVERFRONT,DOWNTOWN,2033,129033996,1,"CINCINNATI, OH 45229",BLACK,MALE,31,NONFATAL,11/21/2012 12:00:00 PM,NOV,021500,2,WED,129033996,11/21/2012 02:15:00 AM,CENTRAL BUSINESS SECTION,45202,DOWNTOWN
4,71XX EASTLAWN DR,39.1915762208246,-84.4558810365124,ROSELAWN,ROSELAWN,2030,129034051,1,"CINC, OH 45237",BLACK,MALE,37,NONFATAL,11/20/2012 12:00:00 PM,NOV,143000,14,TUE,129034051,11/20/2012 02:30:00 PM,DISTRICT 4,45237,ROSELAWN
